episode,step,agent,cube_x,cube_y,target_x,target_y,dist,action,done,success
15,6,heuristic,0.0,-0.6000000000000001,0.1,-0.6000000000000001,0.1,forward,True,True
16,0,heuristic,-0.5,0.1,0.5,-0.4,1.118033988749895,forward,False,False
16,1,heuristic,-0.4,0.1,0.5,-0.4,1.0295630140987,forward,False,False
16,2,heuristic,-0.30000000000000004,0.1,0.5,-0.4,0.9433981132056605,forward,False,False
16,3,heuristic,-0.2,0.1,0.5,-0.4,0.8602325267042626,forward,False,False
16,4,heuristic,-0.1,0.1,0.5,-0.4,0.7810249675906654,forward,False,False
16,5,heuristic,0.0,0.1,0.5,-0.4,0.7071067811865476,forward,False,False
16,6,heuristic,0.1,0.1,0.5,-0.4,0.6403124237432849,right,False,False
16,7,heuristic,0.1,0.0,0.5,-0.4,0.565685424949238,forward,False,False
16,8,heuristic,0.2,0.0,0.5,-0.4,0.5,right,False,False
16,9,heuristic,0.2,-0.1,0.5,-0.4,0.42426406871192857,right,False,False
16,10,heuristic,0.2,-0.2,0.5,-0.4,0.3605551275463989,forward,False,False
16,11,heuristic,0.30000000000000004,-0.2,0.5,-0.4,0.282842712474619,right,False,False
16,12,heuristic,0.30000000000000004,-0.30000000000000004,0.5,-0.4,0.2236067977499789,forward,False,False
16,13,heuristic,0.4,-0.30000000000000004,0.5,-0.4,0.14142135623730948,forward,False,False
16,14,heuristic,0.5,-0.30000000000000004,0.5,-0.4,0.09999999999999998,right,True,True
17,0,heuristic,-0.4,0.30000000000000004,0.1,0.7000000000000001,0.6403124237432849,forward,False,False
17,1,heuristic,-0.30000000000000004,0.30000000000000004,0.1,0.7000000000000001,0.565685424949238,forward,False,False
17,2,heuristic,-0.2,0.30000000000000004,0.1,0.7000000000000001,0.5,left,False,False
17,3,heuristic,-0.2,0.4,0.1,0.7000000000000001,0.42426406871192857,forward,False,False
17,4,heuristic,-0.1,0.4,0.1,0.7000000000000001,0.36055512754639896,left,False,False
17,5,heuristic,-0.1,0.5,0.1,0.7000000000000001,0.28284271247461906,forward,False,False
17,6,heuristic,0.0,0.5,0.1,0.7000000000000001,0.22360679774997902,left,False,False
17,7,heuristic,0.0,0.6000000000000001,0.1,0.7000000000000001,0.1414213562373095,forward,False,False
17,8,heuristic,0.1,0.6000000000000001,0.1,0.7000000000000001,0.09999999999999998,left,True,True
18,0,heuristic,0.5,0.5,-0.2,-0.5,1.2206555615733703,right,False,False
18,1,heuristic,0.5,0.4,-0.2,-0.5,1.140175425099138,right,False,False
